TIPO,NOMBRE,DIRECCION,DESCRIPCION,LATITUD,LONGITUD
FUENTES,FUEP_11_09_0054,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3954623,-3.7070392
FUENTES,FUEP_11_09_0048,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3970066,-3.7131781
FUENTES,FUEP_11_09_0053,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3963619,-3.7097517
FUENTES,FUEP_11_09_0052,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3963691,-3.7097471
FUENTES,FUEP_11_09_0045,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3978899,-3.7129623
FUENTES,FUEP_11_09_0046,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3978845,-3.7129552
FUENTES,FUEP_11_09_0047,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3978774,-3.712948
FUENTES,FUEP_11_09_0051,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3970304,-3.7113601
FUENTES,FUEP_11_09_0050,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3970376,-3.7113543
FUENTES,FUEP_11_09_0049,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3970439,-3.7113497
FUENTES,FUEP_11_09_0055,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3949087,-3.705491
FUENTES,FUEP_11_09_0056,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3949122,-3.7055016
FUENTES,FUEP_11_09_0057,"CARABANCHEL, MADRID RÍO",Z.15. - SALON DE PINOS - PERRAULT,40.3949157,-3.7055111
FUENTES,FUE_12_0001,"USERA, JARDIN EL TORERO",PASEO SANTA MARIA DE LA CABEZA 93,40.3925864,-3.706418
FUENTES,FUE_12_0003,"USERA, PZA. FCO RUANO",CALLE GENERAL MARVA 12,40.3882218,-3.7079797
FUENTES,FUE_12_0006,"USERA, FRONTON Bº ZOFIO","RICARDO BELTRÁN Y ROZPIDE, 14",40.3801751,-3.7179797
FUENTES,FUE_12_0011,"USERA, PARQUE MESETA",RONDA COOPERATIVAS 4,40.3673923,-3.7063532
FUENTES,FUE_12_0013,"USERA, PARQUE MESETA",CALLE SIMCA 4,40.3669856,-3.7105887
FUENTES,FUE_12_0014,"USERA, PZA. TORRE DEL ORO",CALLE TACONERA 2,40.3746713,-3.6921706
FUENTES,FUE_12_0017,"USERA, INST. DEP. SAN FERMIN - ESTAFETA",AVENIDA PERLA 3,40.3747968,-3.6942721
FUENTES,FUE_12_0019,"USERA, PARQUE DE PRADOLONGO",C/ DOCTOR TOLOSA LATOUR 14,40.3784757,-3.701283
FUENTES,FUE_12_0021,"USERA, PARQUE DE PRADOLONGO",Sin información adicional,40.373663,-3.7098934
FUENTES,FUE_12_0024,"USERA, PARQUE DE PRADOLONGO",AVENIDA DE LOS POBLADOS 165,40.3745281,-3.708784
FUENTES,FUE_12_0028,"USERA, PARQUE DE PRADOLONGO","PARTE DE ATRÁS DE LA ERMITA, FAROLA 308",40.3735369,-3.7057894
FUENTES,FUE_12_0029,"USERA, COL. DE ALMENDRALES",PZA CAMPO DE CRIPTANA 3,40.3820709,-3.698985
FUENTES,FUE_12_0030,"USERA, ESPACIOS LIBRES Bº  ZOFIO II","RICARDO BELTRAN Y ROZPIDE, 8",40.382511,-3.7167106
FUENTES,FUE_12_0031,"USERA, ESPACIOS LIBRES Bº  ZOFIO II","RICARDO BELTRAN Y ROZPIDE, 6",40.3831497,-3.7156977
FUENTES,FUE_12_0033,"USERA, POBLADO DIRIGIDO ORCASITAS",CALLE DE LEIZA 149,40.3713623,-3.7128283
FUENTES,FUE_12_0039,"USERA, CALLE IBARRA, 15. PLAZA DE SESTAO",JUNTO ZONA INFANTIL Y PISTA PATINAJE POBLADO DIRIGIDO ORCASITAS,40.3699679,-3.7164701
FUENTES,FUE_12_0040,"USERA, POBLADO DIRIGIDO ORCASITAS. PLAZA EL CIEGO",C/ DE OREJA 35,40.3692521,-3.7180307
FUENTES,FUE_12_0043,"USERA, A.V.C. GTA. DE MALAGA - NUEVO PRADOLONGO","CALLE EDUARDO BARREIROS, 3",40.3731359,-3.6974381
FUENTES,FUE_12_0047,"USERA, TALUD MANUEL NOYA",CALLE GENERAL MARVA 72,40.3893852,-3.7112263
FUENTES,FUE_12_0048,"USERA, POBLADO DIRIGIDO ORCASITAS",AVENIDA RAFAEL YBARRA 70,40.37211,-3.7129793
FUENTES,FUE_12_0049,"USERA, COL. MESETA DE ORCASITAS II","EXPROPIACION, 3",40.3698305,-3.7045654
FUENTES,FUE_12_0050,"USERA, COL. LA CHIMENEA","AMPARO USERA, 23",40.3876956,-3.7034612
FUENTES,FUE_12_0051,"USERA, PARQUE OLOF PALME",CALLE CERECINOS 8,40.3837116,-3.7129828
FUENTES,FUE_12_0052,"USERA, PARQUE OLOF PALME",CALLE FORNILLOS 56,40.3829231,-3.7115702
FUENTES,FUE_12_0057,"USERA, PLAZA DE ERMUA Nº 1",POBLADO DIRIGIDO ORCASITAS,40.3719977,-3.7162166
FUENTES,FUE_12_0059,"USERA, PARQUE SAN FERMIN","CALLE SAN MARIO, 29",40.3779083,-3.6905433
FUENTES,FUE_12_0060,"USERA, PZA. ASOCIACION MESETA DE ORCASITAS",Sin información adicional,40.369503,-3.7080934
FUENTES,FUE_12_0061,"USERA, ANTONIO SALVADOR, 64",ESQ. AMOR HERMOSO ,40.4088482,-3.7037834
FUENTES,FUE_12_0062,"USERA, DOLORES BARRANCO FTE. Nº4",Sin información adicional,40.3832897,-3.7029444
FUENTES,FUE_12_0065,"USERA, BEASAIN 39 - 45  ",Sin información adicional,40.367143,-3.7156559
FUENTES,FUE_12_0066,"USERA, SAN NICOMEDES  12",Sin información adicional,40.387037,-3.713908
FUENTES,FUE_12_0067,"USERA, CALLE ANTONIO LÓPEZ, 221",CV C/ AÑAFIL,40.3814889,-3.6953396
FUENTES,FUE_12_0068,"USERA, PLAZA ZAPOTA",Sin información adicional,40.3718866,-3.7186322
FUENTES,FUE_12_0069,"USERA, AVENIDA DE LOS POBLADOS Nº 144",FRENTE ESCUELA INFANTIL,40.3723149,-3.7090092
FUENTES,FUE_12_0070,"USERA, PARQUE DE PRADOLONGO",JUNTO FAROLÍN 304. PRÓXIMA A ENTRADA PARQUE C/V DR. TOLOSA LATOUR,40.3723098,-3.7042632
FUENTES,FUE_12_0071,"USERA, CALLE SILVINA 35",Sin información adicional,40.3657235,-3.6889942
FUENTES,FUE_12_0072,"USERA, CALLE ORCASUR 53",JUNTO PISTAS DEPORTIVAS,40.3659403,-3.7013861
FUENTES,FUE_12_0073,"USERA, CALLE GINEBRO FRENTE Nº 10",JUNTO ZONA INFANTIL,40.3664041,-3.6960648
FUENTES,FUE_12_0074,"USERA, PARQUE DE PRADOLONGO",JUNTO CIRCUITO BICI RAFAELA YBARRA,40.3753539,-3.7117204
FUENTES,FUE_12_0075,"USERA, PARQUE DE PRADOLONGO",JUNTO ESCALERAS ACCESO CRISTO VICTORIA 245,40.3775015,-3.7086293
FUENTES,FUE_12_0076,"USERA, PARQUE DE PRADOLONGO",JUNTO PASEO PINOS TEMPLETE,40.3763909,-3.7068333
FUENTES,FUE_12_0077,"USERA, PARQUE DE PRADOLONGO",C/ DOCTOR TOLOSA LATOUR 14,40.3773759,-3.7047989
FUENTES,FUE_12_0078,"USERA, PARQUE DE PRADOLONGO",CALLE TOLOSA LATOUR 16,40.3762526,-3.7029422
FUENTES,FUE_12_0079,"USERA, PARQUE DE PRADOLONGO","AV. POBLADOS Nº 146, JUNTO GASOLINERA",40.3723295,-3.7067846
FUENTES,FUE_12_0080,"USERA, AVENIDA RAFAELA YBARRA, 4",PARQUE OLOF PALME. JUNTO ÁREA CANINA,40.3836909,-3.7117035
FUENTES,FUE_12_0081,"USERA, CALLE CERECINOS, 1",FRENTE Nº1. PARQUE OLOF PALME,40.3846276,-3.7133474
FUENTES,FUE_12_0082,"USERA, CALLE PARQUE DE LA PALOMA, 1",ENTRE CASETA DE JARDINEROS Y ÁREA INFANTIL,40.3779958,-3.7130346
FUENTES,FUE_12_0083,"USERA, CALLE ANTONIO LOPEZ, 237",ISLETA ZV FRENTE Nº237 C/V DR. TOLOSA LATOUR,40.380261,-3.6958498
FUENTES,FUE_12_0084,"USERA, CALLE CORINDON, 10",JUNTO CASETA JARDINEROS,40.3671623,-3.6891611
FUENTES,FUE_12_0085,"USERA, CALLE CALESAS, 6","JARDÍN MARIBLANCA, JUNTO ZONA INFANTIL Y PISTAS DEPORTIVAS",40.3910913,-3.7050199
FUENTES,FUEP_12_09_0058,"USERA, MADRID RÍO",Z.26. - SALON DE PINOS - PUENTE DE PRAGA,40.3925618,-3.7019329
FUENTES,FUEP_12_09_0059,"USERA, MADRID RÍO",Z.27. - VADO - PARQUE LINEAL DEL MANZANARES,40.3860459,-3.6962053
FUENTES,FUEP_12_09_0060,"USERA, MADRID RÍO",Z.27. - VADO - PARQUE LINEAL DEL MANZANARES,40.3821343,-3.6919816
FUENTES,FUEP_12_09_0061,"USERA, MADRID RÍO",Z.27. - VADO - PARQUE LINEAL DEL MANZANARES,40.3821415,-3.6919829
FUENTES,FUEP_12_09_0062,"USERA, MADRID RÍO",Z.27. - VADO - PARQUE LINEAL DEL MANZANARES,40.3821496,-3.6919842
FUENTES,FUEP_12_09_0063,"USERA, MADRID RÍO",Z.27 · Vado - Parque Lineal del Manzanares,40.3853055,-3.695446
FUENTES,FUEP_12_10_0001,"USERA, PARQUE LINEAL DEL MANZANARES",03 · CAMINO PERALES-ÚMBRACULO (A.03),40.3786813,-3.6896833
FUENTES,FUEP_12_10_0002,"USERA, PARQUE LINEAL DEL MANZANARES",04 · CAMINO PERALES 90 (A.04),40.377721,-3.6890716
FUENTES,FUEP_12_10_0003,"USERA, PARQUE LINEAL DEL MANZANARES",06 · PARQUE BELVEDERE (A.06),40.374769,-3.6885738
FUENTES,FUEP_12_10_0004,"USERA, PARQUE LINEAL DEL MANZANARES",08 · PRADERA-ESTANQUE (B.05),40.374753,-3.6871684
FUENTES,FUEP_12_10_0011,"USERA, PARQUE LINEAL DEL MANZANARES",15 · MEZQUITA,40.3731876,-3.6886237
FUENTES,FUEP_12_10_0012,"USERA, PARQUE LINEAL DEL MANZANARES",15 · MEZQUITA,40.3723524,-3.6881817
FUENTES,FUE_13_0055,"PUENTE DE VALLECAS, AVENIDA RONDA SUR FRENTE Nº 229 PARQUE DE ENTREVÍAS",AVENIDA RONDA SUR FRENTE Nº 229,40.3729835,-3.6649362
FUENTES,FUE_13_0056,"PUENTE DE VALLECAS, PARQUE AZORÍN JUNTO AVENIDA DE LA ALBUFERA","AVENIDA DE LA ALBUFERA 142, ZONA INFANTIL",40.39142,-3.654389
FUENTES,FUE_13_0057,"PUENTE DE VALLECAS, PARQUE PÍO FELIPE JUNTO A PASEO CENTRAL",CALLE BENJAMIN PALENCIA 3,40.3957328,-3.6549113
FUENTES,FUE_13_0058,"PUENTE DE VALLECAS, PUERTO DE BALBARÁN JUNTO A PISTAS",CALLE PUERTO DE BALBARÁN 131,40.3770965,-3.659119
FUENTES,FUE_13_0059,"PUENTE DE VALLECAS, PARQUE PÍO FELIPE JUNTO A CALLE RAMÓN PÉREZ DE AYALA","RAMON PEREZ DE AYALA, 44",40.3993771,-3.6544061
FUENTES,FUE_13_0060,"PUENTE DE VALLECAS, PARQUE PÍO FELIPE CALLE CAMINO DE VALDERRIBAS",CALLE LOPEZ GRASS 62,40.3974776,-3.6569756
FUENTES,FUE_13_0061,"PUENTE DE VALLECAS, PARQUE PÍO FELIPE JUNTO A QUIOSCO MIRADOR",CALLE BENJAMIN PALENCIA 2,40.3967537,-3.6552129
FUENTES,FUE_13_0062,"PUENTE DE VALLECAS, PARQUE PÍO FELIPE JUNTO A PISTAS DEPORTIVAS",CALLE SIERRA DE CUERDA LARGA 41,40.3996902,-3.6563611
FUENTES,FUE_13_0063,"PUENTE DE VALLECAS, CALLE PUERTO DE BALBARÁN 127", JUNTO A PISTAS DEPORTIVAS,40.377738,-3.6611481
FUENTES,FUE_13_0065,"PUENTE DE VALLECAS, C/EL BOSCO ENTRE LAS CALLES PÍIO FELIPE Y C/ TRAVESÍA DE HUMANES",CALLE EL BOSCO 28,40.3967546,-3.6461141
FUENTES,FUE_13_0066,"PUENTE DE VALLECAS, CALLE RAMÓN PÉREZ DE AYALA 80C ",JUNTO PISTA DEPORTIVA,40.3995221,-3.6523471
FUENTES,FUE_13_0067,"PUENTE DE VALLECAS, C/EL BOSCO ENTRE LAS CALLES PÍO FELIPE Y C/ TRAVESÍA DE HUMANES","CALLE EL BOSCO, 28",40.3974428,-3.646898
FUENTES,FUE_13_0068,"PUENTE DE VALLECAS, PARQUE AZORÍN JUNTO A FUENTES ORNAMENTALES",CALLE EL BOSCO 28,40.3903112,-3.6543346
FUENTES,FUE_13_0070,"PUENTE DE VALLECAS, PARQUE DOLORES FOLGUERAS",PLAZA MARIANA PINEDA 5,40.3931278,-3.6564205
FUENTES,FUE_13_0071,"PUENTE DE VALLECAS, CALLE PICO DEL ALMANZOR CON CALLE DE LAS MORERAS",CALLE PICO DEL ALMANZOR 1,40.4025726,-3.6636565
FUENTES,FUE_13_0072,"PUENTE DE VALLECAS, PLAZA DEL DOCTOR LOZANO",Sin información adicional,40.4038643,-3.6606819
FUENTES,FUE_13_0073,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES EN ANILLO CICLISTA",Sin información adicional,40.3804586,-3.6467262
FUENTES,FUE_13_0074,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON RAFAEL ALBERTI",AVENIDA RAFAEL ALBERTI 1,40.3933245,-3.6364804
FUENTES,FUE_13_0075,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES",AVENIDA MIGUEL HERNANDEZ 11,40.3884099,-3.6339521
FUENTES,FUE_13_0076,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN ACCESO AV. BVUENOS AIRES JUNTO ANILLO CICLISTA","AV. BUENOS AIRES, 101",40.3887119,-3.6342187
FUENTES,FUE_13_0077,"PUENTE DE VALLECAS, PARQUE CALLE PEDROCHES","CALLE BENAMEJÍ 39, JUNTO A  ZONA INFANTIL",40.3769951,-3.6698622
FUENTES,FUE_13_0078,"PUENTE DE VALLECAS, AVENIDA DE LAS GLORIETAS 35, CON CALLE PADRE LLANOS",JUNTO ZONA INFANTIL,40.3729791,-3.6576757
FUENTES,FUE_13_0079,"PUENTE DE VALLECAS, PLAZA DE LAS REGIONES EN ZONA PAVIMENTADA",CALLE HERNÁNDEZ MÁS 30,40.3804255,-3.6707412
FUENTES,FUE_13_0080,"PUENTE DE VALLECAS, BULEVAR PEÑA GORBEA, 8",Sin información adicional,40.3956303,-3.6672934
FUENTES,FUE_13_0082,"PUENTE DE VALLECAS, PARQUE GARRIGUES WALKER",Sin información adicional,40.3697126,-3.6610735
FUENTES,FUE_13_0083,"PUENTE DE VALLECAS, C/ LAGARTERA. Nº: 198",JUNTO 'PLAZA DE LAS REGIONES JUNTO ZONA INFANTIL,40.38016,-3.6712923
FUENTES,FUE_13_0084,"PUENTE DE VALLECAS, CALLE DE LOS BARROS 28",CALLE DE LOS BARROS 28,40.3752744,-3.6669675
FUENTES,FUE_13_0085,"PUENTE DE VALLECAS, AVENIDA ENTREVIAS 46",MIRADOR DE EUROPA,40.3820942,-3.6691842
FUENTES,FUE_13_0086,"PUENTE DE VALLECAS, PARQUE PAYASO FOFÓ EXPLANADA NORTE. PARQUE JUAN JOSÉ GARCÍA ",CALLE SIERRA DEL VALLE 8 C/V PAYASO FOFO Nº 9,40.3905749,-3.658765
FUENTES,FUE_13_0087,"PUENTE DE VALLECAS, PARQUE AMOS ACERO",CALLE SIERRA MOLINA 1,40.3888837,-3.6661978
FUENTES,FUE_13_0088,"PUENTE DE VALLECAS, PARQUE AMOS ACERO",CALLE PALOMERAS 45,40.3887949,-3.6658119
FUENTES,FUE_13_0090,"PUENTE DE VALLECAS, PARQUE C/ TÁNGER, 2 CV C/GUILLERMO PINGARRÓN ","C/ TÁNGER, 2 , ZONA CANINA",40.3862279,-3.6477868
FUENTES,FUE_13_0091,"PUENTE DE VALLECAS, PARQUE PUERTO DEL MILAGRO",Sin información adicional,40.3849714,-3.6584092
FUENTES,FUE_13_0092,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE ARAGONESES","C/ TÁNGER, 2 , ZONA CANINA",40.3799363,-3.6433651
FUENTES,FUE_13_0093,"PUENTE DE VALLECAS, AVD DE ENTREVÍAS, 140",EN EL CRUCE CON RONDA DEL SUR,40.3768011,-3.6602062
FUENTES,FUE_13_0098,"PUENTE DE VALLECAS, PARQUE AMOS ACERO","C/ PALOMERAS 26 CV SIERRA DE ALQUIFE, PLAZA",40.3893255,-3.6675566
FUENTES,FUE_13_0099,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE SAN CLAUDIO","C/ TÁNGER, 2 , ZONA CANINA",40.3916798,-3.6335985
FUENTES,FUE_13_0100,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE TORREMOLINOS","C/ TÁNGER, 2 , ZONA CANINA",40.3831376,-3.6378618
FUENTES,FUE_13_0101,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE VILLALOBOS","C/ TÁNGER, 2 , ZONA CANINA",40.3792535,-3.648257
FUENTES,FUE_13_0102,"PUENTE DE VALLECAS, CALLE PEDRO CALLEJO 2 ","C/V DIEGO MANCHADO, JUNTO ZONA INFANTIL",40.4272429,-3.6487259
FUENTES,FUE_13_0103,"PUENTE DE VALLECAS, CALLE EL BOSCO CON CALLE BENJAMÍN PALENCIA","C/ TÁNGER, 2 , ZONA CANINA",40.3944804,-3.6428147
FUENTES,FUE_13_0104,"PUENTE DE VALLECAS, TRAVESÍA FELIPE DE DIEGO Nº 18","C/ TÁNGER, 2 , ZONA CANINA",40.3789652,-3.6602131
FUENTES,FUE_13_0106,"PUENTE DE VALLECAS, CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA  (ZONA CANINA)",EN ZONA CANINA,40.384156,-3.6678884
FUENTES,FUE_13_0107,"PUENTE DE VALLECAS, CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA",JUNTO ÁREA INFANTIL,40.3842791,-3.6677385
FUENTES,FUE_13_0108,"PUENTE DE VALLECAS, PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR","AVENIDA ENTREVIAS 24, JUNTO A ÁREA INFANTIL",40.3872424,-3.6718438
FUENTES,FUE_13_0109,"PUENTE DE VALLECAS, CALLE DE PONT DEL MOLLINS 17 CON CALLE DE LA ESCALA",CALLE PONS DE MOLINS 17 EN INTERIOR DE ÁREA INFANTIL,40.3921604,-3.6449347
FUENTES,FUE_13_0110,"PUENTE DE VALLECAS, C/EL BOSCO CON RAMÓN PÉREZ DE AYALA",C/EL BOSCO 16,40.4008558,-3.6508167
FUENTES,FUE_13_0111,"PUENTE DE VALLECAS, C/EL BOSCO CON RAMÓN PÉREZ DE AYALA  JUNTO A COLEGIO TAJAMAR",C/EL BOSCO ESQUINA C/ RAMÓN PÉREZ DE AYALA,40.3991271,-3.6489052
FUENTES,FUE_13_0114,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES",Sin información adicional,40.3791549,-3.6463112
FUENTES,FUE_13_0115,"PUENTE DE VALLECAS, PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE  ASTURIANOS",CALLE ASTURIANOS 7,40.3809624,-3.6412705
FUENTES,FUE_13_0117,"PUENTE DE VALLECAS, PARQUE NOVECENTO (ZONA CANINA)",CALLE PUERTO DE BALBARAN 135,40.3767443,-3.6539698
FUENTES,FUE_13_0118,"PUENTE DE VALLECAS, CALLE FELIPE DE DIEGO EN PARQUE INTERBLOQUE",Sin información adicional,40.378935,-3.6593284
FUENTES,FUE_13_0119,"PUENTE DE VALLECAS, PARQUE MADRID SUR, PLATAFORMA SUPERIOR",CALLE CANDILEJAS 1,40.3863434,-3.6598716
FUENTES,FUE_13_0120,"PUENTE DE VALLECAS, BULEVAR PEÑA GORBEA",CALLE PEÑA GORBEA 20,40.395407,-3.666573
FUENTES,FUE_13_0121,"PUENTE DE VALLECAS, CALLE SANTA RAFAELA MARIA DEL SAGRADO CORAZON, 9",JUNTO ZONA INFANTIL,40.378934,-3.6724205
FUENTES,FUE_13_0122,"PUENTE DE VALLECAS, CALLE CONCEJO DE TEVERGA 24",Sin información adicional,40.3839587,-3.6742764
FUENTES,FUE_13_0124,"PUENTE DE VALLECAS, AVENIDA RONDA SUR PARQUE DEL SOTO",AVENIDA RONDA SUR 119,40.3785526,-3.6788936
FUENTES,FUE_13_0125,"PUENTE DE VALLECAS, AVENIDA RONDA SUR PARQUE DEL SOTO",AVENIDA RONDA SUR 125,40.3779919,-3.6771998
FUENTES,FUE_13_0126,"PUENTE DE VALLECAS, AVENIDA RONDA SUR JUNTO A CAMPO DE JUGBI.",RONDA SUR 6,40.3754924,-3.6720642
FUENTES,FUE_13_0127,"PUENTE DE VALLECAS, PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR","CALLE CONCEJO DE TEVERGA 2, JUNTO A PISTAS DEPORTIVAS",40.386561,-3.6721954
FUENTES,FUE_13_0128,"PUENTE DE VALLECAS, CALLE PEÑA UBIÑA FRENTE AL Nº 6",JUNTO ZONA INFANTIL,40.395351,-3.671259
FUENTES,FUE_13_0129,"PUENTE DE VALLECAS, SANTANDERINA Nº 1 (FTE Nº 7)",DENTRO DE ARENERO INFANTIL,40.3737606,-3.6595762
FUENTES,FUE_13_0130,"PUENTE DE VALLECAS, CALLE LA DILIGENCIA, 8A",GLORIETA PACO MARTÍNEZ SORIA,40.383563,-3.660358
FUENTES,FUE_13_0131,"PUENTE DE VALLECAS, SIERRA CARBONERA Nº 21",Sin información adicional,40.3929501,-3.6637563
FUENTES,FUE_13_0132,"PUENTE DE VALLECAS, ARROYO OLIVAR 148",Sin información adicional,40.3883799,-3.6541198
FUENTES,FUE_13_0133,"PUENTE DE VALLECAS, MONTE PERDIDO Nº 143 C/V ARROYO DEL OLIVAR",MONTE PERDIDO Nº 143,40.3923266,-3.6623484
FUENTES,FUE_13_0134,"PUENTE DE VALLECAS, PAYASO FOFO 31 C/V DILIGENCIA FTE GARCIA MIRANDA Nº 12",Sin información adicional,40.3836575,-3.6629919
FUENTES,FUE_13_0135,"PUENTE DE VALLECAS, MARUJA GARCIA ROMERO FRENTE Nº 86",Sin información adicional,40.4037955,-3.6547818
FUENTES,FUE_13_0137,"PUENTE DE VALLECAS, CALLE G, Nº 16",Sin información adicional,40.3837976,-3.6296011
FUENTES,FUE_13_0138,"PUENTE DE VALLECAS, CONCEJO DE TEVERGA ENTRE Nº 10 Y 14",Sin información adicional,40.3854235,-3.6732554
FUENTES,FUE_13_0139,"PUENTE DE VALLECAS, VILLALOBOS 63 ",CALLE VILLALOBOS 63,40.3815474,-3.6489187
FUENTES,FUE_13_0140,"PUENTE DE VALLECAS, PICOS DE EUROPA Nº 76",Sin información adicional,40.3941671,-3.6582675
FUENTES,FUE_13_0141,"PUENTE DE VALLECAS, SIERRA TOLEDANA Nº 33", CV DOCTOR LOZANO,40.4027248,-3.6602524
FUENTES,FUE_13_0142,"PUENTE DE VALLECAS, GARGANTA DE AISA Nº 26",C/V RUZAFA,40.4033874,-3.658382
FUENTES,FUE_13_0143,"PUENTE DE VALLECAS, SANTANDERINA Nº 1 (VECINOS DEL POZO FTE Nº 16)",Sin información adicional,40.3743789,-3.6599972
FUENTES,FUE_13_0148,"PUENTE DE VALLECAS, LUIS BUÑUEL, FTE Nº 4","LUIS BUÑUEL, FTE 4",40.3929501,-3.6637563
FUENTES,FUE_13_0149,"PUENTE DE VALLECAS, CONDE RODIRGUEZ SAN PEDRO  Nº  29",Sin información adicional,40.3850958,-3.6726585
FUENTES,FUE_13_0150,"PUENTE DE VALLECAS, PLAZA DEL CINE  S/N",Sin información adicional,40.3794519,-3.6542467
FUENTES,FUE_13_0151,"PUENTE DE VALLECAS, PLAZA DE SAN DIEGO",C/ JAVIER DE MIGUEL 126,40.3846607,-3.6537887
FUENTES,FUE_13_0152,"PUENTE DE VALLECAS, AV. SAN DIEGO C/V GARCÍA LLAMAS ",Sin información adicional,40.3899249,-3.667626
FUENTES,FUE_13_0153,"PUENTE DE VALLECAS, C/ MARUJA GARCIA ROMERO Nº 14",Sin información adicional,40.4024343,-3.6559902
FUENTES,FUE_13_0154,"PUENTE DE VALLECAS, PARQUE GARRIGUES WALKER",ESTEBAN CARROS Nº 80 ,40.3692561,-3.6600108
FUENTES,FUE_13_0155,"PUENTE DE VALLECAS, PARQUE DEL CAMPO DE LA PALOMA",CALLE EXTREMEÑOS 5 FRENTE BIBLIOTECA,40.3842584,-3.6438943
FUENTES,FUE_13_0156,"PUENTE DE VALLECAS, MAQUINILLA 13",Sin información adicional,40.3800468,-3.6371071
FUENTES,FUE_13_0157,"PUENTE DE VALLECAS, SIERRA TOLEDANA 1",C/V CAMINO DE VALDERRIBAS,40.3993758,-3.6604455
FUENTES,FUE_13_0158,"PUENTE DE VALLECAS, PEDRO LABORDE 31",PLAZA DE LA CONSTITUCIÓN,40.3866053,-3.6483072
FUENTES,FUE_13_0159,"PUENTE DE VALLECAS, PARQUE DEL CAMPO DE LA PALOMA",AVENIDA RAFAEL ALBERTI 38 JUNTO PISTA DEPORTIVA ZV,40.3837754,-3.6439505
FUENTES,FUE_13_0160,"PUENTE DE VALLECAS, PARQUE DEL CAMPO DE LA PALOMA","CALLE RAFAEL ALBERTI 51, PLAZA CENTRAL DEL PARQUE",40.3833738,-3.6450128
FUENTES,FUE_13_0161,"PUENTE DE VALLECAS, PARQUE DEL CAMPO DE LA PALOMA", CALLE CAMPO DE LA PALOMA 22 JUNTO ZONA INFANTIL,40.3841541,-3.645282
FUENTES,FUE_13_0162,"PUENTE DE VALLECAS, PARQUE DEL CAMPO DE LA PALOMA","CALLE EXTREMEÑOS ESQUINA CALLE GERARDO DIEGO 15, JUNTO JUEGOS MAYORES",40.3843499,-3.6443613
FUENTES,FUE_13_0163,"PUENTE DE VALLECAS, PARQUE PAYASO FOFÓ (MADRID SUR), C/ PUERTO DE COSTABONA FRENTE Nº 9",AREA CANINA ,40.3847384,-3.660068
FUENTES,FUE_13_0164,"PUENTE DE VALLECAS, PLAZA PUERTO RUBIO Nº 1",JUNTO ZONA INFANTIL,40.3966833,-3.6675665
FUENTES,FUE_13_0165,"PUENTE DE VALLECAS, AVENIDA DE LAS PALOMERAS Nº 2",PARQUE PAYASO FOFÓ JUNTO ZONA INFANTIL,40.3891283,-3.6597494
FUENTES,FUE_13_0166,"PUENTE DE VALLECAS, AVENIDA DE LAS PALOMERAS Nº 2",PARQUE PAYASO FOFÓ JUNTO ZONA CANINA,40.3889334,-3.6593919
FUENTES,FUE_13_0167,"PUENTE DE VALLECAS, CALLE PABLO RICA, 6",Sin información adicional,40.3899002,-3.6701532
