PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7064802;"Iglesia Cristiana Corazón de León";"Templo evangélico.";"";"";"Metro: Sol (líneas 1, 2 y 3). Tirso de Molina (línea 1).  Bus: 002, M1, 26, 32, 6, 65, 50.  Bicimad: Estaciones 34 (plaza de Jacinto Benavente), 33 (calle Carretas, 8), 52 (plaza de Santa Ana, 10), 40 (plaza del Conde de Romanones, 9), 32 (plaza de la Provincia, 1).  Cercanías Renfe: Sol (líneas C3, C4, C4a, Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98296bbcdbc50410VgnVCM1000000b205a0aRCRD";"CARRETAS";"CALLE";"V";"14";"3";"";"";"";"MADRID";"MADRID";"28012";"6";"SOL";"1";"CENTRO";"440320";"4474056";"40.41498820459974";"-3.703424906084702";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026266;"Iglesia Cristiana Evangelica de Chamartín";"Templo evangélico.";"";"";"Metro: Colombia (líneas 8 y 9).  Bus: 11, 40, 7, 87, 52.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6621b608d026d610VgnVCM2000001f4a900aRCRD";"VICTOR DE LA SERNA";"CALLE";"V";"58";"";"";"";"y 60";"MADRID";"MADRID";"28016";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"443039";"4478784";"40.45777867348771";"-3.671802881446396";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772738;"Iglesia Cristiana Evangélica Buen Pastor";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 141.  Bicimad: Estación 226 (camino de Valderribas, 94).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9af66cd533043810VgnVCM1000001d4a900aRCRD";"ASCENSION BIELSA";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443930";"4472222";"40.39872139426903";"-3.6607166902116255";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431586;"Iglesia Cristiana Evangélica Casa del Alfarero";"Templo evangélico.";"";"";"Metro: Pueblo Nuevo (líneas 5 y 7).  Bus: 109, 113, 38.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3718000baa7a710VgnVCM1000001d4a900aRCRD";"RIO ULLA";"CALLE";"V";"14";"1";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445484";"4476145";"40.43416644534178";"-3.642738285902067";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772883;"Iglesia Cristiana Evangélica Casa del Alfarero calle Monte Oliveti 34";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 10, 11, 136, 24, 310, 54, 57, 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=938e6e4d59043810VgnVCM1000001d4a900aRCRD";"MONTE OLIVETI";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443565";"4472042";"40.39707997332226";"-3.665001047668981";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772717;"Iglesia Cristiana Evangélica en Suanzes";"Templo evangélico.";"";"";"Metro: Suanzes (línea 5).  Bus: 104, 77, 105.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=17266cd533043810VgnVCM1000001d4a900aRCRD";"PAQUITIN";"PASAJE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"447015";"4476835";"40.44047986175515";"-3.6247473743912937";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11744838;"Iglesia Cristiana Evangélica La Puerta Antonia Lacha 19";"Templo evangélico.";"";"";"Metro: Opañel (línea 6), Plaza Elíptica (líneas 6 y 11).  Bus: 247, 47, 55, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0f07177f1282810VgnVCM1000001d4a900aRCRD";"ANTONIA LANCHA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438797";"4470825";"40.38577382922113";"-3.7210711437076016";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431592;"Iglesia Cristiana Evangélica La Puerta Jose María Pereda 41";"Templo evangélico.";"";"";"Metro: Quintana (línea 5).  Bus: 113.  Bicimad: Estación 232 (calle José María de Pereda, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7528000baa7a710VgnVCM1000001d4a900aRCRD";"JOSE MARIA PEREDA";"CALLE";"V";"41";"1";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"445045";"4475739";"40.430482689220426";"-3.6478799279685483";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777569;"Iglesia Cristiana Evangélica Ministerio Misionero";"Templo evangélico.";"";"";"Metro: Carabanchel Alto (línea 11).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d16d832e34353810VgnVCM1000001d4a900aRCRD";"HAYA";"CALLE";"V";"11";"";"";"";"1";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436543";"4468663";"40.36613220090543";"-3.747406133925766";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771780;"Iglesia Cristiana Evangélica Pentecostal Shekinah";"Templo evangélico.";"";"";"Metro: Villa de Vallecas (línea 1).  Bus: 58, 103, 142, 54.  Cercanáis Renfe: Vallecas (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8955fe4a5b33810VgnVCM2000001f4a900aRCRD";"MONTE DE MONTJUICH";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447472";"4470133";"40.38013097479169";"-3.618810637876165";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064620;"Iglesia Cristiana Hosanna";"Templo evangélico";"";"";"Metro: Vista Alegre (línea 5)    Bus: 55";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=149a5bddd0950410VgnVCM1000000b205a0aRCRD";"ALFARO";"CALLE";"V";"34";"";"";"";"- 36";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"437449";"4471316";"40.39008603694386";"-3.737012505590283";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026233;"Iglesia Cristiana Integral Casa sobre la Roca";"Templo evangélico";"";"";"Metro: Arturo Soria (línea 4)  Bus: 120, 122, 11, 70";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d9fb608d026d610VgnVCM2000001f4a900aRCRD";"ULISES";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"444411";"4478618";"40.456371724419725";"-3.6556133054897137";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772893;"Iglesia Cristiana Paraíso de Adoración";"Templo evangélico.";"";"";"Metro: Puente de Vallecas (línea 1).  Bus: 141, 113, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=035f6e4d59043810VgnVCM1000001d4a900aRCRD";"MONTSENY";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443701";"4472472";"40.40095823989181";"-3.663441976265768";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777645;"Iglesia Cristiana Reconcíliate con Dios";"Templo evangélico.";"";"";"Bus:  155.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07cf832e34353810VgnVCM1000001d4a900aRCRD";"HAYA";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436522";"4468605";"40.365608004560805";"-3.7476502733606907";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11769773;"Iglesia Cristiana Redimida de Dios";"Templo evangélico.";"";"";"Metro: Colonia Jardín (líneas 10, ML2 Y ML3).  Bus: 65.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2be103c47533810VgnVCM2000001f4a900aRCRD";"CLAUDIO SANCHEZ ALBORNOZ";"CALLE";"V";"4";"BAJA";"";"";"";"MADRID";"MADRID";"28024";"5";"CAMPAMENTO";"10";"LATINA";"434501";"4472114";"40.397058274873146";"-3.771807908257487";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777765;"Iglesia Cristiana Roca Eterna";"Templo evangélico.";"";"";"Metro: Palos de la Frontera (línea 3), Atocha (línea 1).   Bus:   127, 247, 47, 55, 19, 45, 86, 6, 102, 8.   Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C4a, C4b, C5, C7, C10).  Bicimad: Estaciones 168 (paseo Santa María de la Cabeza, 29), 120 (calle Palos de la Frontera, 27), 51 (Ronda de Atocha, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8e6832e34353810VgnVCM1000001d4a900aRCRD";"DELICIAS";"PASEO";"V";"28";"";"";"";"";"MADRID";"MADRID";"28045";"6";"PALOS DE MOGUER";"2";"ARGANZUELA";"441138";"4472926";"40.404866930326506";"-3.6936814974298464";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065892;"Iglesia Cristiana Santidad de Dios";"Templo evangélico.";"";"";"Metro:  Puerta del Ángel (línea 6).    Bus: 138.    Bicimad: Estación 216 (plaza Puerta del Ángel, 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306150adce160410VgnVCM2000000c205a0aRCRD";"JUAN TORNERO";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438371";"4473719";"40.41181709187266";"-3.726361443652059";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778138;"Iglesia Cristiana Shalom Adonai";"Templo evangélico.";"";"";"Bus:   150, 174.    Cercanías Renfe:   Fuente de la Mora (líneas C1, C2 y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=455e2344a4553810VgnVCM1000001d4a900aRCRD";"MANOTERAS";"AVENIDA";"V";"22";"";"";"";"NAVE 36";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"443438";"4482059";"40.48730378881032";"-3.6673971793876783";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11768931;"Iglesia Cristiana Verbo Butrón 20";"Templo evangélico.";"";"";"Metro: Las Rosas (línea 2), Avenida de Guadalajara (línea 2).  Bus: 153, 38, 4, 140.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46b58f0261133810VgnVCM1000001d4a900aRCRD";"BUTRON";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448377";"4475092";"40.42486808943805";"-3.6085501605352426";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777881;"Iglesia Cruzada Cristiana Misión Vidaa";"Templo evangélico.";"";"";"Metro: legazpi (líneas 3 y 6).   Bus:   148, 156, 62, 180, T32, 45, 8, 123, 22, 79.    Bicimad:   Estaciones 177 (calle Bolivar, 3), 235 (calle Sodio, 1B).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fcb490e2c453810VgnVCM1000001d4a900aRCRD";"MOLINO";"PASEO";"V";"13";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441178";"4471300";"40.390225425864465";"-3.6930580638077504";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11769970;"Iglesia Cuerpo de Cristo";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6).  Bus: 34, 35, 118, 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98d4e1c8cc533810VgnVCM2000001f4a900aRCRD";"JUAN FRANCISCO";"TRAVESIA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437861";"4470940";"40.38674603374035";"-3.7321057793446486";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772932;"Iglesia Cuerpo de Cristo Ambrosio Vallejo 13";"Templo evangélico.";"";"";"Metro: Estrecho (línea 1), Francos Rodriguez (línea 7).  Bus: 126, 128, 64.  Bicimad: Estación 239 (calle Francos Rodríguez, 62).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e226e4d59043810VgnVCM1000001d4a900aRCRD";"AMBROSIO VALLEJO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28039";"6";"BERRUGUETE";"6";"TETUAN";"440056";"4478753";"40.45728970918039";"-3.706976226530615";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064883;"Iglesia Cuerpo de Cristo, Don Pedro";"Templo evangélico";"";"";"Metro: La Latina (línea 5)  Bus: 60, SE712, 148, 3  Bicimad: Estación 38 (Carrera de San Francisco, 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8319bd56dc50410VgnVCM2000000c205a0aRCRD";"DON PEDRO";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439525";"4473691";"40.41164356061595";"-3.7127680071804763";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431563;"Iglesia Cuerpo de Cristo. Calle Avelino Fernández de la Poza";"Templo evangélico";"";"";"Bus: 24, 102";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53de8000baa7a710VgnVCM1000001d4a900aRCRD";"AVELINO FERNANDEZ DE LA POZA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442859";"4470671";"40.38467637366071";"-3.6732010597964244";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064917;"Iglesia de Cristo - Madrid";"Templo evangélico";"";"";"Metro: Alvarado (línea 1)  Bus: 124, 128, 3, 64, 66, 43";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fb3b607bec50410VgnVCM2000000c205a0aRCRD";"TERUEL";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440553";"4478100";"40.45142687862351";"-3.7010649675352028";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772810;"Iglesia de Dios de la Profecía";"Templo evangélico.";"";"";"Metro: Puente de Vallecas (línea 1).  Bus: 113, 141, 8, 10, 111, 136, 24, 310, 54, 57, 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04bb6e4d59043810VgnVCM1000001d4a900aRCRD";"EMILIO ORTU&amp;Ntilde;O";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443528";"4472209";"40.39858161508181";"-3.6654538265600167";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745337;"Iglesia de Dios Harul";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6).  Bus: 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04865ecb8b782810VgnVCM1000001d4a900aRCRD";"MATILDE HERNANDEZ";"CALLE";"V";"31";"2";"B";"";"LOCAL 8";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437718";"4471376";"40.39066340698624";"-3.733832375459816";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745515;"Iglesia de Dios Vida Nueva";"Templo evangélico.";"";"";"Metro: San Cristobal (línea 3).  Bus: 59, 79.     Cercanías Renfe: San Cristobal de los Ángeles (línea C3).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fbdb83607c82810VgnVCM1000001d4a900aRCRD";"ROCAFORT";"CALLE";"V";"83";"";"";"";"";"MADRID";"MADRID";"28021";"2";"SAN CRISTOBAL";"17";"VILLAVERDE";"441681";"4465978";"40.34231907757052";"-3.6866489909092395";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771778;"Iglesia de Dios (Verbo de Dios)";"Templo evangélico.";"";"";"Metro: Sierra de Guadalupe(línea 1).  Bus: 130, T31.  Cercanías Renfe: Vallecas (líneas C2, C7, Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31155fe4a5b33810VgnVCM2000001f4a900aRCRD";"GUTIERREZ Y MICHEL";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"446641";"4470000";"40.3788846528378";"-3.6285824907058113";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771785;"Iglesia de Dios, Verbo de Dios";"Templo evangélico.";"";"";"Metro: Sierra de Guadalupe (línea 1).  Bus: 130, T31.  Cercanáis Renfe: Vallecas (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06065fe4a5b33810VgnVCM2000001f4a900aRCRD";"PUERTO DE POZAZAL";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"446484";"4470075";"40.3795481034142";"-3.6304491509873005";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
10573493;"Iglesia de Jesucristo de los Santos de los Últimos Días. Templo de Madrid";"";"";"";"Metro: Pavones (línea 9).  Bus: 32, 20, 8, 30, 71, E4.  Bicimad: Estación 455 (Luis de Hoyos Sainz, 198).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0625463a16550610VgnVCM1000001d4a900aRCRD";"TEMPLO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446441";"4472451";"40.40094880979064";"-3.6311541768043045";"912 142 607";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11773030;"Iglesia de Jesucristo Palabra Miel";"Templo evangélico.";"";"";"Metro: Francos Rodríguez (línea 7), Estrecho (línea 1).  Bus: 126, 128, 64.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd1d3d647d043810VgnVCM1000001d4a900aRCRD";"PAMPLONA";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440036";"4478589";"40.45581078313137";"-3.707199076844166";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771467;"Iglesia de los Discípulos de Cristo";"Templo evangélico.";"";"";"Metro: Manuel Becerra (líneas 2 y 6), Ventas (líneas 2 y 5).  Bus: 106, 110, 12, 146, 21, 210, 38, 53, 143, 156, 56, C2.  Bicimad: Estaciones 187 (calle Alejandro González, 1), 184 (paseo Marqués de Zafra, 24).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e671efa872b33810VgnVCM1000001d4a900aRCRD";"PEDRO HEREDIA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443499";"4475518";"40.428382776615685";"-3.666094420916804";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065029;"Iglesia de Los Elegidos de Dios";"Templo evangélico.";"";"";"Metro: Abrantes (línea 11).  Bus: 116, 108, 47.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdea3ddd32d50410VgnVCM2000000c205a0aRCRD";"FARO";"CALLE";"V";"8";"";"";"";"Posterior";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438335";"4470321";"40.38119767358174";"-3.7264778892367456";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745346;"Iglesia de Santidad Pentecostal";"Templo evangélico.";"";"";"Metro: La Elipa (línea 2).  Bus: 106, 113, 28.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc175ecb8b782810VgnVCM1000001d4a900aRCRD";"SERVANDO BATANERO";"CALLE";"V";"8";"1";"DERECHA";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444840";"4475599";"40.42920679348206";"-3.6502931839980235";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772557;"Iglesia de Santidad Pentecostal Tomás Redondo 1";"Templo evangélico.";"";"";"Bus:  T11.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8884fec79ff33810VgnVCM1000001d4a900aRCRD";"TOMAS REDONDO";"CALLE";"V";"1";"4";"";"";"LOCAL 2";"MADRID";"MADRID";"28033";"6";"VALDEFUENTES";"16";"HORTALEZA";"446516";"4480450";"40.47301639392714";"-3.6309383890620284";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
147971;"Iglesia de Scientology de España";"";"";"";"Metro: Sevilla (línea 2), Sol (línea 1, 2, 3).  Bus: 002, 51, M1, 53.   Cercanías Renfe: Sol (líneas C3, C3a y C4).   Bicimad: Estaciones 29 (calle Marqués de Cubas, 25), 28 (calle Alcalá, 27), 52 (plaza de Santa Ana, 10), 27 (calle Jesús, 1).  Aparcamiento: Cortes (46 y 104), Plaza de las Cortes.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0606ac2e6481c010VgnVCM1000000b205a0aRCRD";"SANTA CATALINA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440802";"4474103";"40.41545025955645";"-3.6977486316222152";"912 092 170";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11773049;"Iglesia de Una Esperanza";"Templo evangélico.";"";"";"Metro: Hospital 12 de Octubre (línea 3).  Bus: 123, 23, 78.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fde3d647d043810VgnVCM1000001d4a900aRCRD";"PERALES";"CAMINO";"V";"110";"";"";"";"";"MADRID";"MADRID";"28041";"3";"SAN FERMIN";"12";"USERA";"441500";"4469395";"40.373089513635435";"-3.689088695621236";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770060;"Iglesia del Evangelio Cuadrangular";"Templo evangélico.";"";"";"Metro: Carabanchel (línea 5).  Bus: 35, 17.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c81ab8023633810VgnVCM2000001f4a900aRCRD";"VENCEJO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436986";"4470992";"40.38714515915696";"-3.7424171547450222";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431015;"Iglesia del Rey Jesucristo";"Templo evangélico.";"";"";"Metro: Alto de Extremadura (línea 6).  Bus: 31, 33, 36, 39, 65.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f086eafcd367a710VgnVCM1000001d4a900aRCRD";"GRANDEZA ESPA&amp;Ntilde;OLA";"CALLE";"V";"49";"3ª";"D";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437772";"4473629";"40.4109568893467";"-3.733414326558791";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
