PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3525;"Parroquia San Francisco de Paula";"";"";"";"Bus: 11, 24, 102.  Cercanías Renfe: Asamblea de Madrid - Entrevías (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2990713fb71c010VgnVCM1000000b205a0aRCRD";"RUIDERA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442792";"4470257";"40.38094151312692";"-3.6739514212223634";"915 071 971";"";"sanfranciscodepaula@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3526;"Parroquia San Francisco de Sales";"";"";"";"Metro: Estrecho (línea 1).  Bus: 126, 128, 64, 124, 3, 66.  Bicimad: Estación 205 (calle Navarra, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85a90713fb71c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440311";"4478510";"40.45511429527222";"-3.7039526461040224";"914 593 695";"";"sanfranciscodesales@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3524;"Parroquia San Francisco Javier y San Luis Gonzaga";"";"";"";"Metro: Ventilla (línea 9), Plaza de Castilla (líneas, 1, 9 y 10).  Bus: 177.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18b90713fb71c010VgnVCM1000000b205a0aRCRD";"MARTIRES DE LA VENTILLA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"441369";"4480256";"40.47091546164332";"-3.6916314606441123";"653 812 282";"";"sfxslgparroquia@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3529;"Parroquia San Fulgencio y San Bernardo";"";"";"";"Metro: Marqués de Vadillo (línea 5).  Bus: 50, 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aac90713fb71c010VgnVCM1000000b205a0aRCRD";"SAN ILLAN";"PASEO";"V";"9";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"438542";"4472612";"40.40185535591365";"-3.7242467763300025";"915 690 055";"";"psfysb@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3530;"Parroquia San Gabriel Arcángel";"";"";"";"Metro: Valdezarza (línea 7).  Bus: 64, 137, 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3dd90713fb71c010VgnVCM1000000b205a0aRCRD";"ISLA DE OZA";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"438692";"4479552";"40.464382240388986";"-3.7231492491348956";"913 161 300";"";"sgabrielarcangel@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3531;"Parroquia San Gabriel de la Dolorosa";"";"";"";"Metro: Pinar de Chamartín (líneas 1, 4 y ML1).  Bus: 125, 129, 150, 29.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfe90713fb71c010VgnVCM1000000b205a0aRCRD";"ARTE";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443074";"4481535";"40.48255783246491";"-3.6716345519060223";"913 020 607";"";"sangabrieldeladolorosa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3533;"Parroquia San Gerardo María Mayela";"";"";"";"Metro: Empalme (línea 5).  Bus: H.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2652ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MAQUEDA";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435200";"4471564";"40.392157285737525";"-3.7635224769486832";"917 182 497";"";"parroquiasangerardomayela@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3534;"Parroquia San Germán";"";"";"";"Metro: Cuzco (línea 10).  Bus: 126, 149, 5, 3.  Bicimad: Estaciones 154 (calle Orense, 36), 238 (calle San Germán, 5).  Aparcamientos: Brasil (18) avenida de Brasil entre General Yag&amp;uuml;e y Pedro Texeira; General Yag&amp;uuml;e (28) avenida de Brasil 15.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b862ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN GERMAN";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28020";"3";"CASTILLEJOS";"6";"TETUAN";"441073";"4478663";"40.45655030058843";"-3.6949796116858624";"915 554 656 / 639 024 852";"";"sangerman@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3352;"Parroquia San Ginés";"";"";"";"Metro: Opera (líneas 2, 5 y Ramal), Sol (líneas 1, 2 y 3).   Cercanías Renfe: Sol (líneas C3, C4 y Regional).   Bicimad: Estaciones 25b y b (plaza de Celenque, 1), 31 (calle Mayor, 20).  Apacamiento: Descalzas (20) plaza Descalzas y plaza San Martín; El Corte Inglés Preciados (93), calle Preciados; Plaza Mayor (55).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=520a0713fb71c010VgnVCM1000000b205a0aRCRD";"ARENAL";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28013";"6";"SOL";"1";"CENTRO";"440017";"4474313";"40.417281739418904";"-3.707026633033669";"913 664 875";"";"parroquiadesangines@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
59899;"Parroquia San Gregorio Magno";"";"";"";"Metro: Valdebernardo (línea 9).  Bus: 130, 71, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76a58ed67151c010VgnVCM2000000c205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"13";"";"";"";"";"MADRID";"MADRID";"28032";"2";"VALDEBERNARDO";"19";"VICALVARO";"447346";"4472538";"40.40178734217296";"-3.6204907845167744";"917 512 960";"";"sangregoriomagno@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3539;"Parroquia San Hermenegildo y Santa María de la Cabeza";"";"";"";"Bus: 36, 50, 62, 41.  Bicimad: Estación 167 (calle Segovia, 45).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b72ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FOSFORO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438908";"4473619";"40.410950232486115";"-3.7200255503796473";"913 662 971";"";"sanhermenegildo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189083;"Parroquia San Hilario de Poitiers";"";"";"";"Metro: Aluche (línea 5), Empalme (línea 5).    Bus: 138, 139, 155, 17, 131, H.   Cercanías Renfe: Aluche (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62d48aa6bd91f010VgnVCM1000000b205a0aRCRD";"LUIS CHAMIZO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434996";"4470943";"40.386554756855";"-3.765851480068748";"917 569 680";"";"sanhilario@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3541;"Parroquia San Ignacio de Loyola";"";"";"";"Metro: Ventilla (línea 9).  Bus: 49.  Bicimad: Estación 296 (calle de Costa Verde, 24).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd82ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PINOS ALTA";"CALLE";"V";"79";"";"";"";"";"MADRID";"MADRID";"28029";"5";"VALDEACEDERAS";"6";"TETUAN";"440753";"4480000";"40.468571592843446";"-3.6988814280381894";"913 153 302";"";"psanignaciopinosalta@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3542;"Parroquia San Ildefonso y Santos Justo y Pastor";"";"";"";"Metro: Tribunal (líneas 1 y 10), Chueca (línea 5), Noviciado (línea 2).  Bus: 002.  Bicimad: Estación 55 (plaza de San Ildenfonso).  Aparcamiento: Aparcamiento Escuelas de San Antón (91) Santa Brígida.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60a2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"COLON";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440473";"4475040";"40.423869666394765";"-3.7017214860469267";"915 220 860";"";"sanildefonsomadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3548;"Parroquia San Ireneo";"";"";"";"Metro: Barrio de la Concepción (línea 7).    Bus: 21.    Bicimad: Estación 230 (calle Carlota O'Neill, 32).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2b2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CARLOTA O'NEILL";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444925";"4477135";"40.44304739331403";"-3.649422611323643";"913 677 727";"";"parroquia.sanireneo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3549;"Parroquia San Isidoro y San Pedro Claver";"";"";"";"Metro: Pinar del Rey (línea 8).  Bus: 107, 125, 172, 72, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VILLA DE PONS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444589";"4480143";"40.4701240884308";"-3.6536465797614937";"913 831 443";"";"pinardelrey@archimarid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3550;"Parroquia San Isidro";"";"";"";"Bus: 121, 131, 139, 35, 34.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18d2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PARQUE EUGENIA DE MONTIJO";"CALLE";"V";"54";"";"";"";"B";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436214";"4470041";"40.37851846332998";"-3.751421296291603";"914 621 304";"";"psisidro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3552;"Parroquia San Jaime";"";"";"";"Metro: Villaverde Bajo Cruce (línea 3).  Bus: 123, 85.  Cercanías Renfe: Madrid-Villaverde Bajo (líneas C3, C4 y C4b).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aae2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JUAN JOSE MARTINEZ SECO";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441563";"4466998";"40.35149563218148";"-3.688132990414033";"917 979 535";"";"parroquiasanjaimemadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3553;"Parroquia San Jenaro";"";"";"";"Metro: Ascao (línea 7) y Ciudad Lineal (línea 5).  Bus: 105, 38, 4, 48, 70.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3df2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VITAL AZA";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445904";"4476113";"40.43390107778406";"-3.6377862093930045";"913 672 238";"";"par.sanjenaro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3554;"Parroquia San Jerónimo el Real (Los Jerónimos)";"";"";"";"Bus: 19, 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaciones 68 (calle Espalter, 1) y 65 (calle Antonio Maura, 15).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf03ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MORETO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441414";"4473977";"40.414356517969345";"-3.690523026519969";"914 203 078";"";"sanjeronimoelreal@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3559;"Parroquia San Joaquín";"";"";"";"Metro: San Blas (línea 7), Simancas (línea 7).  Bus: 165, 167, 38, 48.  Bicimad: estación 504 (calle de San Román del Valle, 20).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5223ef4d7f71c010VgnVCM1000000b205a0aRCRD";"AMPOSTA";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447292";"4475176";"40.42555441898432";"-3.6213510241737303";"913 130 145";"";"sanjoaquin@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3560;"Parroquia San Jorge";"";"";"";"Metro: Cuzco (línea 10).  Bus: 150.  Bicimad: Estación 253 (calle Doctor Fleming, 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e433ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PADRE DAMIAN";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28036";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"441772";"4478586";"40.45590789216184";"-3.6867306574714864";"914 582 531";"";"parroquiasanjorgemartir@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3370;"Parroquia San José";"";"";"";"Metro: Banco de España (línea 2).  Bus: 001, 002, 1, 146, 2, 3, 46, 74, 15, 150, 20, 5,51, 53, 9, 52.  Bicimad: Estación 20a (calle Alcalá, 49), 28 (calle Alcalá, 27).  Aparcamiento: Plaza del Rey (54), plaza del Rey y calle Barquillo con vuelta a calle Infantas.";"Descripción monumental: Convento de Carmelitas Descalzas trazado por Pedro de Ribera entre los años 1730 y 1742.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e41a0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28014";"4";"JUSTICIA";"1";"CENTRO";"440897";"4474502";"40.419055521189584";"-3.696669261049986";"915 226 784";"";"sanjose@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3561;"Parroquia San José de Calasanz";"";"";"";"Bus: 103, 111, 144.  Cercanías Renfe: Asamblea de Madrid - Entrevías (líneas C2, C7 y C8).  Bicimad: Estación 418 (calle Puerto de Arlaban, 83).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7743ef4d7f71c010VgnVCM1000000b205a0aRCRD";"IMAGEN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28018";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443391";"4470648";"40.38450316860121";"-3.666928478286222";"914 778 315";"";"sanpedroregalado@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
4914933;"Parroquia San José María Escrivá de Balaguer";"";"";"";"Bus: 162, 161.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0b7a1bd396e9110VgnVCM2000000c205a0aRCRD";"GANIMEDES";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28023";"5";"VALDEMARIN";"9";"MONCLOA-ARAVACA";"433364";"4479781";"40.466039729791866";"-3.786003681804597";"913 575 565 / 636 314 386";"";"sanjosemaria@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3656;"Parroquia San José María Rubio";"";"";"";"Bus:  159.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2e0ef4d7f71c010VgnVCM1000000b205a0aRCRD";"BLAS DE LEZO";"AVENIDA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28052";"4";"EL CAÑAVERAL";"19";"VICALVARO";"453081";"4472621";"40.402886444387065";"-3.552916420701714";"912 121 474 / 631 641 401";"";"padrerubiocanaveral@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3562;"Parroquia San José Obrero";"";"";"";"Metro: Abrantes (línea 11).  Bus: 118, 247.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a53ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIO ANTONIO";"CALLE";"V";"3";"BAJA";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"438012";"4470507";"40.382852045969294";"-3.7302807963516953";"914 657 274 / 676 436 390";"";"sjobrero@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3564;"Parroquia San Juan Bautista";"";"";"";"Metro: Avenida de la Paz (línea 4).  Bus: 53, 120, 72, 73, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c63ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FAUSTINA PEÑALVER";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444106";"4478222";"40.45278689476029";"-3.659172108018595";"914 135 171";"";"parroquiasanjuanbautista@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
107401;"Parroquia San Juan Bautista de la Concepción";"";"";"";"Bus: 31, 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66235f463b81c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"435887";"4471875";"40.395013947462964";"-3.7554506595517405";"917 195 134";"";"sjbautistaconcepcion@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3565;"Parroquia San Juan Bosco";"";"";"";"Metro: Alto de Extremadura (línea 6).  Bus: 31, 33, 36, 39, 65.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f73ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOCTOR LARRA Y CEREZO";"CALLE";"V";"";"";"";"";"sin número";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437596";"4473612";"40.41079678396121";"-3.7354872611732026";"914 634 189";"";"parjuanbosco@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3393;"Parroquia San Juan Crisóstomo";"";"";"";"Metro: Islas Filipinas (línea 7).  Bus: 2, 44, 12.  Bicimad: Estación 203 (General Ampudia, 2), 244 (calle Isaac Peral, 44), 128 (calle Cea Bermúdez, 59).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=772a0713fb71c010VgnVCM1000000b205a0aRCRD";"DOMENICO SCARLATTI";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439263";"4477017";"40.44159171777554";"-3.7161682482981933";"915 495 328";"";"sanjuancrisostomo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3563;"Parroquia San Juan de Ávila";"";"";"";"Metro: Plaza Elíptica (líneas 6 y 11).  Bus: 6, 60, 81, 47, 247.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b193ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FORNILLOS";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28026";"6";"ZOFIO";"12";"USERA";"439404";"4470481";"40.3831062390309";"-3.7138238215390245";"914 693 307";"";"sanjuandeavila@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3566;"Parroquia San Juan de Dios";"";"";"";"Metro: Villa de Vallecas (línea 1).  Bus: 58.  Bicimad: Estación 438 (calle Enrique García Álvarez, 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44a3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MONTE DE MONTJUICH";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"447835";"4470205";"40.380801407032";"-3.614541430803301";"913 013 421 / 914 993 519";"";"parroquiasanjuandedios@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3401;"Parroquia San Juan de la Cruz";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), Nuevos Ministerios (líneas 6, 8 y 10)  Bus: 14, 147, 150, 27, 40, 7, 45, 12.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C4a, C7 y C10).  Bicimad: Estación 135 (plaza de San Juan de la Cruz, 11).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a3a0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN JUAN DE LA CRUZ";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"441187";"4476947";"40.441098742710295";"-3.6934726051050846";"915 339 417";"";"juancruzpa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18324;"Parroquia San Juan de Mirasierra";"";"";"";"Metro: Mirasierra (línea 9).  Bus: 170.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=193a444a2951c010VgnVCM2000000c205a0aRCRD";"MORALZARZAL";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439366";"4483033";"40.495795657697904";"-3.7155269147166825";"917 350 285";"";"sanjuandemirasierra@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3569;"Parroquia San Juan de Ribera";"";"";"";"Metro: Concha Espina (línea, 9).  Bus: 51, 7, 16, 29, 52, 19.  Bicimad: Estación 147 (avenida del Doctor Arce, 45).  Aparcamiento: Museo de la Ciudad (51) calle Príncipe de Vergara, 152 y calle Pechuan.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6b3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RODRIGUEZ MARIN";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"442430";"4477883";"40.44961241813256";"-3.678904965001353";"915 637 278";"";"sanjuanderibera@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3567;"Parroquia San Juan Evangelista";"";"";"";"Metro: Parque de las Avenidas (línea 7).  Bus: 122, 53, 43, 74.  Bicimad: Estación 242 (avenida Bruselas, 56).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VENECIA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443812";"4476938";"40.441199507696226";"-3.662528719565154";"917 269 603";"";"sanjuanevangelista@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3574;"Parroquia San Leandro";"";"";"";"Metro Campamento (línea 5).    Bus: 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ee3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ESCALONA";"CALLE";"V";"59";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435411";"4472120";"40.39718957799985";"-3.761091827432458";"915 183 652";"";"parroquiadesanleandro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
